PART,MERGE_ID,COUNTRY,ID,DATE,Q1,WT,Q1001,Q1002,QLEB1,QLEB2,QLEB2_4,QLEB2_5,QLEB2_6,QLEB3_1,QLEB3_2,QLEB3_3,QLEB4_1,QLEB4_2,QLEB4_3,QLEB5,QLEB6,QLEB7,QLEB8,Q2061A,Q1COVID19,Q2ACOVID19,Q2BCOVID19,Q4COVID19_1,Q4COVID19_2,Q4COVID19_3,Q4COVID19_4,Q5COVID19,Q10COVID19_1,Q10COVID19_2,Q10COVID19_3,Q10COVID19_4,Q10COVID19_5,Q11COVID19,Q204_25,Q6COVID19,Q8COVID19_2,Q8COVID19_3,Q8COVID19_4,Q8COVID19_5,Q101,Q118,Q111,QJOR1,Q201A_1,Q201A_6A_LIB,Q201A_6B_LIB,Q201A_2,Q201B_6,Q201B_13,Q201C_38,Q201C_38B,Q204A_3,Q204A_2,Q204A_1,Q516A,Q210,Q211,Q409,Q421,Q521_1,Q521_2,Q609,Q601_3,Q601_4,Q601_18,Q700B_1,Q700B_2,Q700B_3,Q700B_13,Q725_1,Q725_4,Q725_5,Q725_6,Q7141A,Q728_1,Q728_2,Q728_3,Q727_5,Q733,Q1003,Q1010,Q1010B1,Q1014C,Q1005,Q1005B,Q1006A,Q1016,Q1012,Q1012A__P1,Q1011D,Q1011E,Q1011F,QLIBGOV,Q534_2,Q13A,Q123,Q110_1,Q110_2,Q204_3,Q204_20,Q204_26,Q211A,Q271_1,Q271_3,Q521_4,Q512A3_1,Q512A3_2,Q512A3_5,Q531,Q532,Q533_4,Q533_5,Q700B_8,Q700B_4,Q725_3,Q725_2,Q729_3A,Q729_3B,Q731,Q732,Q733_1,Q733_2,Q733_3,Q733_4,Q733_5,Q734,Q735,Q1012A__P2,Q605,Q409_NEW,Q534_1,Q12COVID19_3,Q12COVID19_4,Q12COVID19_5A,Q12COVID19_5B,Q13COVID19,Q14COVID19,Q15COVID19_1,Q15COVID19_2,Q16COVID19,Q102,Q112_1,Q112_2,Q601_1,Q601_19,Q601_20,Q620,Q619_1A,Q619_1B,Q619_3A,Q619_4A,Q619_5A,Q601A,QLIB1,Q204_11,Q700B_23,Q700B_5,Q725_23,Q725_15,Q732B,Q730B,Q734A,Q734B,Q727_1,Q727_4,Q104,Q104A_1,Q104A_2,Q104A_3,Q104A_4,Q104A_5,Q104A_6,Q104A_7,Q104A_8,Q1010B2,Q1005C,Q1005D,Q1005E,Q1006B_CODE,Q1012A__P3,Q1012B,Q602_1,Q602_2,Q602_3,Q602_4A,Q602_4B
Part 3 (March 2021),w06p3-2805,Tunisia,2805.0,2021-03-13,Ariana,0.39118137655249724,30.0,Male,,,,,,,,,,,,,,,,"Public services [INTERVIEWER: IF ASKED, HEALTH, EDUCATION, ETC.]",Not at all concerned,,Other- SPECIFY,,,,,Not applicable- was not employed before the outbreak,,,,,Increased,,Bad,,,,,,Bad,Encouraging foreign investment,,,Quite a lot of trust,,,No trust at all,A great deal of trust,Don’t know,,,Dissatisfied,Dissatisfied,Dissatisfied,,To a large extent,To a large extent,,,Guaranteed to a great extent,Guaranteed to a great extent,Somewhat religious,,Strongly disagree,Strongly disagree,Very unfavorable,,,Somewhat unfavorable,Don’t know,Don’t know,,,,,,,United States,,BA,Married,Yes,3.0,Self-Employed,,private sector,Our net household income covers our expenses without notable difficulties.,Muslim,,Personal phone number,2.0,No,,,Big city,,,,,Very bad,,,,,Guaranteed to a medium extent,,,,,,,,,,,,,,,,,,,,,,,,,,,More harmful impact,More harmful impact,,Less harmful impact,Very unlikely,I would not get any of these,Loss of income,Decreased availability of basic goods (scarcity),No,Somewhat better,Never true,Never true,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,To a great extent,To a great extent,To a great extent,To a great extent,Not at all,,,Bad,Somewhat favorable,Very unfavorable,Good,Very bad,To a small extent,Building infrastructure,,Strongly oppose,Germany,Germany,Yes,Yes,No,No,No,No,No,No,,No,,,,Industry,,,Strongly like,Would not care,Would not care,Strongly like,
Part 3 (March 2021),w06p3-2806,Tunisia,2806.0,2021-03-13,Bizerte,0.9609154417454109,44.0,Female,,,,,,,,,,,,,,,,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Not at all concerned,,Other- SPECIFY,,,,,Not applicable- was not employed before the outbreak,,,,,Decreased,,Very good,,,,,,Very bad,Create more job opportunities,,,Quite a lot of trust,,,A great deal of trust,A great deal of trust,A great deal of trust,,,Satisfied,Satisfied,Satisfied,,To a medium extent,To a medium extent,,,Guaranteed to a medium extent,Guaranteed to a medium extent,Religious,,Strongly disagree,Agree,Don’t know,,,Don’t know,Don’t know,Don’t know,,,,,,,Turkey,,No formal education,Married,Yes,4.0,A housewife,,,Our net household income does not cover our expenses; we face significant difficulties.,Muslim,,Personal phone number,1.0,No,,,Rural area,,,,,Don’t know,,,,,Not guaranteed at all,,,,,,,,,,,,,,,,,,,,,,,,,,,Less harmful impact,Less harmful impact,,More harmful impact,Very unlikely,Vaccine developed in Russia,Loss of income,Don’t know,No,Much better,Often true,Often true,Agree,Agree,Agree,Completely agree,To a small extent,To a small extent,To a medium extent,To a great extent,To a medium extent,,,Good,Don’t know,Don’t know,Don’t know,Don’t know,Don't know,Don't know,,Don't know,Don't know,Turkey,No,,,,,,,,,No,,,Decreased a little,,,,Strongly like,Strongly like,Somewhat dislike,Would not care,
Part 3 (March 2021),w06p3-2807,Tunisia,2807.0,2021-03-13,Nabeul,1.8568211765868647,45.0,Female,,,,,,,,,,,,,,,,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Somewhat not concerned,,Little to no negative impacts on the economy,,,,,Not applicable- was not employed before the outbreak,,,,,Increased,,Bad,,,,,,Bad,Reform the education system,,,No trust at all,,,Quite a lot of trust,A great deal of trust,Not a lot of trust,,,Completely dissatisfied,Completely dissatisfied,Dissatisfied,,To a medium extent,Not at all,,,Guaranteed to a great extent,Guaranteed to a great extent,Religious,,Strongly disagree,Strongly disagree,Very unfavorable,,,Very unfavorable,Good,Good,,,,,,,Germany,,Secondary,Married,Yes,5.0,Self-Employed,,private sector,Our net household income covers our expenses without notable difficulties.,Muslim,,Shared with another person,1.0,No,,,Village or town,,,,,Very bad,,,,,Guaranteed to a great extent,,,,,,,,,,,,,,,,,,,,,,,,,,,More harmful impact,Less harmful impact,,About the same impact,Very unlikely,I would not get any of these,Disruption of my kids’ education,Adverse effects on psycho-emotional state (nafsiyeh),No,Somewhat worse,Never true,Never true,Agree,Disagree,Agree,Completely agree,Not at all,To a great extent,Not at all,To a medium extent,Not at all,,,Very bad,Very favorable,Somewhat favorable,Bad,Very bad,To a medium extent,Building infrastructure,,Strongly oppose,Germany,United States,Yes,Yes,No,No,No,Yes,No,No,,Yes,,,,Exploration and drilling,,,Somewhat like,Strongly like,Somewhat like,Somewhat like,
Part 3 (March 2021),w06p3-2808,Tunisia,2808.0,2021-03-13,Ariana,0.8729627637451572,42.0,Male,,,,,,,,,,,,,,,,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Not at all concerned,,No loss of household income,,,,,Permanently lose your job,,,,,Increased,,Good,,,,,,Very bad,Lower the cost of living (limiting inflation),,,No trust at all,,,No trust at all,A great deal of trust,No trust at all,,,Completely dissatisfied,Completely dissatisfied,Completely dissatisfied,,To a large extent,Not at all,,,Not guaranteed at all,Not guaranteed at all,Religious,,Strongly disagree,Strongly agree,Very unfavorable,,,Somewhat favorable,Very bad,Good,,,,,,,China,,Elementary,Married,Yes,4.0,Unemployed or looking for work,,,Our net household income does not cover our expenses; we face significant difficulties.,Muslim,,Personal phone number,1.0,No,,,Big city,,,,,Very bad,,,,,Not guaranteed at all,,,,,,,,,,,,,,,,,,,,,,,,,,,Less harmful impact,Less harmful impact,,More harmful impact,Somewhat likely,Vaccine developed in China,Increased cost of living (inflation),Loss of income,No,Much better,Never true,Often true,Strongly agree,Disagree,Strongly disagree,Completely disagree,To a great extent,To a great extent,Not at all,To a great extent,To a great extent,,,Very bad,Very unfavorable,Very unfavorable,Good,Very bad,Not at all,Building infrastructure,,Strongly oppose,China,United States,Yes,Yes,Yes,No,No,No,No,No,,Yes,Yes,,,,,,Somewhat dislike,Strongly like,Strongly like,Strongly like,
Part 3 (March 2021),w06p3-2810,Tunisia,2810.0,2021-03-14,Zaghouan,1.6019665496468967,28.0,Male,,,,,,,,,,,,,,,,Financial and administrative corruption,Somewhat concerned,Other citizens have not done a good job of following government recommendations,,,,,,Permanently lose your job,,,,,Stayed the same,,Very good,,,,,,Very bad,Encouraging foreign investment,,,No trust at all,,,A great deal of trust,A great deal of trust,No trust at all,,,Dissatisfied,Completely satisfied,Dissatisfied,,To a large extent,Not at all,,,Guaranteed to a medium extent,Guaranteed to a limited extent,Somewhat religious,,Strongly disagree,Strongly agree,Very unfavorable,,,Somewhat favorable,Good,Bad,,,,,,,China,,Preparatory/Basic,Divorced,Yes,8.0,Employed,,private sector,Our net household income does not cover our expenses; we face significant difficulties.,Muslim,,Personal phone number,2.0,No,,,Rural area,,,,,Good,,,,,Not guaranteed at all,,,,,,,,,,,,,,,,,,,,,,,,,,,Less harmful impact,Less harmful impact,,More harmful impact,Very unlikely,Vaccine developed in China,Increased cost of living (inflation),Disruption of my kids’ education,No,Much worse,Sometimes true,Never true,Strongly disagree,Agree,Strongly disagree,Disagree,Not at all,To a small extent,To a medium extent,To a small extent,Not at all,,,Good,Somewhat favorable,Very unfavorable,Very bad,Very bad,To a great extent,Civil society development,,Strongly oppose,China,China,No,,,,,,,,,No,,,,"Agriculture, livestock rearing, fishing",,,Would not care,Would not care,Would not care,Would not care,
Part 3 (March 2021),w06p3-2816,Tunisia,2816.0,2021-03-14,Bizerte,0.3337987070122769,23.0,Female,,,,,,,,,,,,,,,,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Somewhat not concerned,,Little to no negative impacts on the economy,,,,,A temporary interruption in your job,,,,,Increased,,Bad,,,,,,Very bad,Reform the education system,,,No trust at all,,,No trust at all,Quite a lot of trust,Not a lot of trust,,,Dissatisfied,Dissatisfied,Dissatisfied,,To a medium extent,Not at all,,,Guaranteed to a medium extent,Guaranteed to a medium extent,Religious,,Disagree,Disagree,Very favorable,,,Very unfavorable,Don’t know,Good,,,,,,,France,,BA,Single/ Bachelor,,4.0,A student,,,Our net household income covers our expenses and we are able to save.,Muslim,,Personal phone number,1.0,Yes,,,Big city,,,,,Good,,,,,Not guaranteed at all,,,,,,,,,,,,,,,,,,,,,,,,,,,More harmful impact,Less harmful impact,,More harmful impact,Very unlikely,Vaccine developed in the US,Increased cost of living (inflation),Adverse effects on psycho-emotional state (nafsiyeh),No,Somewhat better,Often true,Never true,Agree,Agree,Agree,Disagree,To a great extent,Not at all,Not at all,To a medium extent,Not at all,,,Very bad,Very favorable,Very favorable,Very good,Very good,To a medium extent,Building infrastructure,,Strongly oppose,France,France,No,,,,,,,,,,,,,,,,Somewhat dislike,Somewhat like,Strongly like,Somewhat dislike,
Part 3 (March 2021),w06p3-2826,Tunisia,2826.0,2021-03-14,Ben Arous,0.5712788951956549,23.0,Male,,,,,,,,,,,,,,,,Foreign interference,Very concerned,Having a member of your family get very ill or die,,,,,,Had no effect on your job status,,,,,Increased,,Good,,,,,,Very bad,Create more job opportunities,,,No trust at all,,,Not a lot of trust,A great deal of trust,Quite a lot of trust,,,Dissatisfied,Satisfied,Dissatisfied,,To a large extent,Not at all,,,Guaranteed to a great extent,Guaranteed to a great extent,Not religious,,Agree,Strongly agree,Very favorable,,,Very favorable,Very bad,Bad,,,,,,,China,,Elementary,Single/ Bachelor,,5.0,Employed,,private sector,Our net household income does not cover our expenses; we face some difficulties.,Muslim,,Personal phone number,2.0,No,,,Big city,,,,,Very bad,,,,,Guaranteed to a great extent,,,,,,,,,,,,,,,,,,,,,,,,,,,More harmful impact,Less harmful impact,,About the same impact,Somewhat unlikely,Vaccine developed in Russia,Loss of income,Increased cost of living (inflation),No,Somewhat better,Often true,Often true,Strongly agree,Agree,Agree,Completely agree,To a great extent,To a great extent,To a medium extent,To a medium extent,Not at all,,,Good,Very favorable,Somewhat favorable,Good,Bad,To a small extent,Civil society development,,Strongly oppose,China,Germany,Yes,No,No,No,No,No,No,No,,,,,,Beauty and salon services,,,Strongly dislike,Somewhat like,Would not care,Would not care,
Part 3 (March 2021),w06p3-2842,Tunisia,2842.0,2021-03-14,Sidi Bouzid,1.7422512827388468,29.0,Female,,,,,,,,,,,,,,,,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Not at all concerned,,The health threat posed by the coronavirus is exaggerated,,,,,Not applicable- was not employed before the outbreak,,,,,Decreased,,Very bad,,,,,,Very bad,Create more job opportunities,,,No trust at all,,,No trust at all,A great deal of trust,Not a lot of trust,,,Completely dissatisfied,Dissatisfied,Completely dissatisfied,,To a large extent,Not at all,,,Guaranteed to a medium extent,Guaranteed to a medium extent,Religious,,Strongly disagree,Strongly disagree,Very unfavorable,,,Somewhat favorable,Very bad,Very good,,,,,,,Turkey,,Secondary,Married,Yes,4.0,A housewife,,,Our net household income covers our expenses without notable difficulties.,Muslim,,Shared with another person,0.0,No,,,Rural area,,,,,Good,,,,,Guaranteed to a medium extent,,,,,,,,,,,,,,,,,,,,,,,,,,,More harmful impact,More harmful impact,,Don’t know,Very unlikely,Vaccine developed in the UK,Loss of income,Disruption of my kids’ education,Yes- money,Somewhat better,Often true,Sometimes true,Agree,Agree,Strongly disagree,Completely disagree,To a great extent,To a medium extent,To a medium extent,To a medium extent,To a medium extent,,,Very bad,Somewhat favorable,Very unfavorable,Bad,Bad,Not at all,Women’s rights,,Strongly oppose,Turkey,Turkey,No,,,,,,,,,No,,,Increased a little,,,,Would not care,Somewhat like,Strongly dislike,Would not care,
Part 3 (March 2021),w06p3-2849,Tunisia,2849.0,2021-03-14,Jendouba,0.7008046539021479,22.0,Female,,,,,,,,,,,,,,,,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Somewhat concerned,Having a member of your family get very ill or die,,,,,,Permanently lose your job,,,,,Increased,,Very bad,,,,,,Very bad,Create more job opportunities,,,No trust at all,,,No trust at all,A great deal of trust,Not a lot of trust,,,Completely dissatisfied,Satisfied,Completely dissatisfied,,To a large extent,To a medium extent,,,Guaranteed to a medium extent,Guaranteed to a medium extent,Religious,,Strongly disagree,Strongly disagree,Very unfavorable,,,Very favorable,Good,Good,,,,,,,Germany,,Elementary,Married,Yes,4.0,Unemployed or looking for work,,,Our net household income does not cover our expenses; we face significant difficulties.,Muslim,,Personal phone number,1.0,No,,,Village or town,,,,,Very bad,,,,,Guaranteed to a medium extent,,,,,,,,,,,,,,,,,,,,,,,,,,,Less harmful impact,Less harmful impact,,More harmful impact,Very unlikely,I would not get any of these,Disruption of my kids’ education,Increased cost of living (inflation),Yes- money,Almost the same,Often true,Never true,Strongly agree,Agree,Strongly disagree,Completely agree,To a great extent,To a great extent,Not at all,Not at all,To a great extent,,,Very bad,Somewhat favorable,Somewhat favorable,Don’t know,Don’t know,To a great extent,Building infrastructure,,Strongly oppose,China,United States,Yes,Yes,No,No,Yes,No,No,No,,Yes,Yes,,,,,,Would not care,Would not care,Strongly like,Would not care,
Part 3 (March 2021),w06p3-2851,Tunisia,2851.0,2021-03-14,Nabeul,0.33735824430804984,22.0,Female,,,,,,,,,,,,,,,,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Somewhat concerned,Other- SPECIFY,,,,,,Not applicable- was not employed before the outbreak,,,,,Decreased,,Very good,,,,,,Very bad,Encouraging foreign investment,,,No trust at all,,,No trust at all,A great deal of trust,Not a lot of trust,,,Completely dissatisfied,Completely dissatisfied,Satisfied,,To a large extent,Not at all,,,Guaranteed to a great extent,Guaranteed to a limited extent,Religious,,Strongly disagree,Strongly disagree,Very unfavorable,,,Very unfavorable,Good,Bad,,,,,,,Germany,,BA,Single/ Bachelor,,5.0,A student,,,Our net household income does not cover our expenses; we face significant difficulties.,Muslim,,Personal phone number,1.0,No,,,Big city,,,,,Very bad,,,,,Guaranteed to a medium extent,,,,,,,,,,,,,,,,,,,,,,,,,,,About the same impact,Less harmful impact,,Don’t know,Very unlikely,Vaccine developed in the US,Disruption of my kids’ education,Adverse effects on psycho-emotional state (nafsiyeh),No,Somewhat better,Never true,Never true,Strongly disagree,Strongly agree,Strongly agree,Somewhat agree,To a great extent,To a small extent,Not at all,To a great extent,To a great extent,,,Good,Somewhat favorable,Very unfavorable,Good,Bad,To a great extent,Promoting civil liberties/ freedoms,,Don't know,Germany,France,Yes,No,No,No,No,No,No,No,,,,,,,,,Would not care,Would not care,Would not care,Would not care,
Part 3 (March 2021),w06p3-2862,Tunisia,2862.0,2021-03-14,Kasserine,1.1581501215418202,24.0,Male,,,,,,,,,,,,,,,,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Not at all concerned,,Other- SPECIFY,,,,,Permanently lose your job,,,,,Decreased,,Very bad,,,,,,Very bad,Other,,,No trust at all,,,No trust at all,Quite a lot of trust,Quite a lot of trust,,,Completely dissatisfied,Dissatisfied,Satisfied,,To a small extent,Not at all,,,Not guaranteed at all,Not guaranteed at all,Not religious,,Strongly disagree,Strongly disagree,Very unfavorable,,,Very unfavorable,Bad,Very bad,,,,,,,Germany,,Secondary,Single/ Bachelor,,6.0,"Other, specify: ___________",,,Our net household income does not cover our expenses; we face significant difficulties.,Muslim,,Personal phone number,2.0,No,,,Rural area,,,,,Good,,,,,Guaranteed to a limited extent,,,,,,,,,,,,,,,,,,,,,,,,,,,More harmful impact,More harmful impact,,About the same impact,Very unlikely,Vaccine developed in Russia,Loss of income,Disruption of my kids’ education,No,Somewhat worse,Often true,Often true,Agree,Disagree,Disagree,Disagree,Not at all,Not at all,Not at all,Not at all,To a great extent,,,Very bad,Very favorable,Very unfavorable,Good,Very bad,Not at all,Building infrastructure,,Strongly oppose,Germany,Turkey,Yes,Yes,No,No,No,No,No,No,,,,,,,,,Would not care,Somewhat like,Strongly like,Would not care,
Part 3 (March 2021),w06p3-2864,Tunisia,2864.0,2021-03-14,Ben Arous,1.7133098535035614,55.0,Male,,,,,,,,,,,,,,,,Financial and administrative corruption,Not at all concerned,,Other- SPECIFY,,,,,Had no effect on your job status,,,,,Stayed the same,,Good,,,,,,Bad,Reform the education system,,,A great deal of trust,,,Quite a lot of trust,A great deal of trust,Quite a lot of trust,,,Satisfied,Satisfied,Completely dissatisfied,,To a large extent,To a medium extent,,,Guaranteed to a medium extent,Guaranteed to a great extent,Somewhat religious,,Disagree,Disagree,Somewhat favorable,,,Very favorable,Good,Good,,,,,,,Turkey,,Secondary,Married,Yes,5.0,Employed,,public sector,Our net household income does not cover our expenses; we face some difficulties.,Muslim,,Personal phone number,2.0,No,,,Rural area,,,,,This is not the government’s responsibility,,,,,Guaranteed to a great extent,,,,,,,,,,,,,,,,,,,,,,,,,,,Refused to answer,Less harmful impact,,About the same impact,Very unlikely,I would not get any of these,Increased cost of living (inflation),Constraints on political activity,No,Much better,Never true,Never true,Strongly disagree,Agree,Agree,Disagree,To a medium extent,To a medium extent,Not at all,To a great extent,Not at all,,,Good,Very favorable,Very unfavorable,Very good,Very bad,To a medium extent,Improving education and vocational training,,Strongly oppose,Turkey,United States,No,,,,,,,,,Yes,,,,Other,,,Somewhat like,Somewhat like,Strongly dislike,Somewhat like,
Part 3 (March 2021),w06p3-2868,Tunisia,2868.0,2021-03-14,Tunis,1.7238253279985534,33.0,Female,,,,,,,,,,,,,,,,"Economic situation [INTERVIEWER: IF ASKED, POVERTY, UNEMPLOYMENT, INFLATION]",Somewhat concerned,Other- SPECIFY,,,,,,A temporary interruption in your job,,,,,Stayed the same,,Bad,,,,,,Very bad,Lower the cost of living (limiting inflation),,,No trust at all,,,Not a lot of trust,A great deal of trust,Not a lot of trust,,,Completely dissatisfied,Dissatisfied,Dissatisfied,,To a large extent,Not at all,,,Guaranteed to a limited extent,Guaranteed to a medium extent,Religious,,Strongly disagree,Disagree,Don’t know,,,Very favorable,Don’t know,Don’t know,,,,,,,Turkey,,Secondary,Single/ Bachelor,,4.0,Employed,,private sector,Our net household income covers our expenses and we are able to save.,Muslim,,Personal phone number,1.0,No,,,Big city,,,,,Very bad,,,,,Not guaranteed at all,,,,,,,,,,,,,,,,,,,,,,,,,,,Less harmful impact,Less harmful impact,,More harmful impact,Very unlikely,I would not get any of these,Increased cost of living (inflation),Adverse effects on psycho-emotional state (nafsiyeh),No,Much worse,Sometimes true,Never true,Agree,Disagree,Disagree,Disagree,To a medium extent,To a great extent,Not at all,To a great extent,To a great extent,,,Bad,Very favorable,Very unfavorable,Don’t know,Good,To a medium extent,Building infrastructure,,Strongly oppose,Germany,United States,No,,,,,,,,,,,,,Health and social work,,,Somewhat dislike,Would not care,Would not care,Would not care,
